MMSI,timestamp,Latitude,Longitude,SOG,COG,Ship type,event_id
211810060,2021-12-24 09:16:07,54.757268,14.779185,2.7,132.0,HSC,0
211810060,2021-12-24 09:16:17,54.757187,14.779352,2.7,129.8,HSC,0
211810060,2021-12-24 09:16:28,54.757098,14.779535,2.7,129.5,HSC,0
211810060,2021-12-24 09:16:37,54.75703,14.77969,2.7,127.9,HSC,0
211810060,2021-12-24 09:16:47,54.75695,14.77985,2.6,129.6,HSC,0
211810060,2021-12-24 09:16:58,54.75687,14.78004,2.6,127.6,HSC,0
211810060,2021-12-24 09:17:07,54.7568,14.780157,2.6,130.1,HSC,0
211810060,2021-12-24 09:17:17,54.756723,14.780313,2.6,129.9,HSC,0
211810060,2021-12-24 09:17:28,54.75664,14.780488,2.6,130.3,HSC,0
211810060,2021-12-24 09:17:37,54.756567,14.780655,2.6,129.7,HSC,0
211810060,2021-12-24 09:17:48,54.756488,14.780813,2.6,129.6,HSC,0
211810060,2021-12-24 09:17:58,54.756395,14.780983,2.6,130.4,HSC,0
211810060,2021-12-24 09:18:07,54.75632,14.781137,2.7,130.1,HSC,0
211810060,2021-12-24 09:18:17,54.756238,14.78128,2.7,131.7,HSC,0
211810060,2021-12-24 09:18:28,54.756112,14.781482,3.0,135.4,HSC,0
211810060,2021-12-24 09:18:37,54.755955,14.781743,4.3,135.5,HSC,0
211810060,2021-12-24 09:18:48,54.755783,14.782307,6.5,120.6,HSC,0
211810060,2021-12-24 09:18:54,54.755692,14.78275,7.9,114.8,HSC,0
211810060,2021-12-24 09:18:58,54.755647,14.783018,8.2,112.0,HSC,0
211810060,2021-12-24 09:19:01,54.7556,14.783212,8.3,112.0,HSC,0
211810060,2021-12-24 09:19:07,54.755475,14.783535,8.2,116.9,HSC,0
211810060,2021-12-24 09:19:11,54.755397,14.783755,8.1,118.1,HSC,0
211810060,2021-12-24 09:19:17,54.755273,14.784143,7.9,117.9,HSC,0
211810060,2021-12-24 09:19:28,54.75504,14.784757,8.2,121.4,HSC,0
211810060,2021-12-24 09:19:37,54.754813,14.785253,8.5,125.1,HSC,0
211810060,2021-12-24 09:19:44,54.754648,14.78563,8.5,126.1,HSC,0
211810060,2021-12-24 09:19:48,54.754568,14.785783,8.5,127.4,HSC,0
211810060,2021-12-24 09:19:51,54.75446,14.785983,8.5,129.2,HSC,0
211810060,2021-12-24 09:19:58,54.754262,14.786327,8.6,131.7,HSC,0
211810060,2021-12-24 09:20:04,54.754042,14.78671,9.7,133.4,HSC,0
211810060,2021-12-24 09:20:07,54.75392,14.786918,10.4,134.1,HSC,0
211810060,2021-12-24 09:20:11,54.753795,14.787117,10.9,135.1,HSC,0
211810060,2021-12-24 09:20:14,54.753633,14.78736,11.1,136.4,HSC,0
211810060,2021-12-24 09:20:17,54.753535,14.787453,11.2,138.8,HSC,0
211810060,2021-12-24 09:20:23,54.753535,14.787453,11.2,138.8,HSC,0
211810060,2021-12-24 09:20:28,54.752807,14.787902,13.7,155.0,HSC,0
211810060,2021-12-24 09:20:34,54.752335,14.788,14.9,163.9,HSC,0
211810060,2021-12-24 09:20:37,54.751998,14.787925,15.6,172.3,HSC,0
211810060,2021-12-24 09:20:41,54.751737,14.78789,16.3,175.8,HSC,0
211810060,2021-12-24 09:20:43,54.751563,14.787822,16.6,178.7,HSC,0
211810060,2021-12-24 09:20:44,54.751477,14.787792,16.7,180.0,HSC,0
211810060,2021-12-24 09:20:45,54.751392,14.78775,16.8,181.5,HSC,0
211810060,2021-12-24 09:20:47,54.751222,14.78768,17.0,183.9,HSC,0
211810060,2021-12-24 09:20:48,54.75114,14.78763,17.1,185.2,HSC,0
211810060,2021-12-24 09:20:49,54.751067,14.787565,17.1,187.0,HSC,0
211810060,2021-12-24 09:20:51,54.750912,14.787455,17.1,189.7,HSC,0
211810060,2021-12-24 09:20:51,54.750912,14.787455,17.1,189.7,HSC,0
211810060,2021-12-24 09:20:53,54.750782,14.787293,16.9,194.0,HSC,0
211810060,2021-12-24 09:20:55,54.750593,14.787083,16.6,198.6,HSC,0
211810060,2021-12-24 09:20:57,54.750475,14.786943,16.3,201.1,HSC,0
211810060,2021-12-24 09:20:58,54.750417,14.786875,16.2,202.2,HSC,0
211810060,2021-12-24 09:21:00,54.750362,14.786828,16.0,202.6,HSC,0
211810060,2021-12-24 09:21:02,54.750235,14.786678,14.8,204.8,HSC,0
211810060,2021-12-24 09:21:03,54.750205,14.786638,14.2,205.3,HSC,0
211810060,2021-12-24 09:21:05,54.750155,14.786575,13.0,206.3,HSC,0
211810060,2021-12-24 09:21:07,54.750095,14.7865,12.1,207.3,HSC,0
211810060,2021-12-24 09:21:09,54.750028,14.786425,11.4,208.1,HSC,0
211810060,2021-12-24 09:21:12,54.749962,14.786342,11.0,209.4,HSC,0
211810060,2021-12-24 09:21:13,54.749907,14.78623,10.6,211.7,HSC,0
211810060,2021-12-24 09:21:15,54.749828,14.786147,10.4,212.3,HSC,0
211810060,2021-12-24 09:21:17,54.749767,14.786023,10.3,214.6,HSC,0
211810060,2021-12-24 09:21:18,54.749725,14.785982,10.3,214.6,HSC,0
211810060,2021-12-24 09:21:19,54.749688,14.785932,10.3,214.9,HSC,0
211810060,2021-12-24 09:21:22,54.749628,14.785808,10.3,217.1,HSC,0
211810060,2021-12-24 09:21:27,54.749443,14.785457,10.1,221.8,HSC,0
211810060,2021-12-24 09:21:28,54.749418,14.785392,10.0,222.9,HSC,0
211810060,2021-12-24 09:21:29,54.749387,14.78534,10.0,223.2,HSC,0
211810060,2021-12-24 09:21:31,54.749343,14.785207,9.8,225.9,HSC,0
211810060,2021-12-24 09:21:33,54.749303,14.785082,9.7,228.1,HSC,0
211810060,2021-12-24 09:21:35,54.749255,14.784972,9.5,229.2,HSC,0
211810060,2021-12-24 09:21:37,54.749218,14.784873,9.1,230.4,HSC,0
211810060,2021-12-24 09:21:41,54.74914,14.78471,8.4,230.7,HSC,0
211810060,2021-12-24 09:21:43,54.749128,14.784665,8.2,231.5,HSC,0
211810060,2021-12-24 09:21:46,54.749085,14.784567,7.4,232.0,HSC,0
211810060,2021-12-24 09:21:49,54.749052,14.784455,6.9,233.8,HSC,0
211810060,2021-12-24 09:21:53,54.749015,14.784305,5.8,237.0,HSC,0
211810060,2021-12-24 09:21:55,54.749002,14.784238,5.6,239.0,HSC,0
211810060,2021-12-24 09:21:57,54.748995,14.784185,5.2,240.7,HSC,0
211810060,2021-12-24 09:22:00,54.748987,14.784138,4.8,241.8,HSC,0
211810060,2021-12-24 09:22:02,54.74898,14.784095,4.5,243.2,HSC,0
211810060,2021-12-24 09:22:03,54.748977,14.784045,4.2,245.2,HSC,0
211810060,2021-12-24 09:22:06,54.748972,14.783995,4.0,247.2,HSC,0
211810060,2021-12-24 09:22:07,54.74897,14.783972,3.9,248.3,HSC,0
211810060,2021-12-24 09:22:10,54.748967,14.783907,3.6,251.4,HSC,0
211810060,2021-12-24 09:22:12,54.748967,14.783882,3.3,253.3,HSC,0
211810060,2021-12-24 09:22:13,54.748965,14.783867,3.1,253.5,HSC,0
211810060,2021-12-24 09:22:17,54.748967,14.783822,2.6,256.2,HSC,0
211810060,2021-12-24 09:22:19,54.748968,14.783798,2.3,257.9,HSC,0
211810060,2021-12-24 09:22:21,54.748968,14.783783,1.9,258.6,HSC,0
211810060,2021-12-24 09:22:23,54.748965,14.783777,1.8,256.9,HSC,0
211810060,2021-12-24 09:22:25,54.748972,14.78377,1.5,260.5,HSC,0
211810060,2021-12-24 09:22:27,54.748972,14.783738,1.5,262.5,HSC,0
211810060,2021-12-24 09:22:30,54.74897,14.783715,1.4,264.3,HSC,0
211810060,2021-12-24 09:22:31,54.748978,14.783725,1.2,268.3,HSC,0
211810060,2021-12-24 09:22:33,54.748977,14.783712,1.0,269.5,HSC,0
211810060,2021-12-24 09:22:35,54.748967,14.783693,1.0,263.7,HSC,0
211810060,2021-12-24 09:22:37,54.748978,14.783697,0.8,274.8,HSC,0
211810060,2021-12-24 09:22:39,54.748978,14.783688,0.8,274.2,HSC,0
211810060,2021-12-24 09:22:41,54.748973,14.783668,0.8,272.7,HSC,0
211810060,2021-12-24 09:22:43,54.748983,14.783693,0.5,285.8,HSC,0
211810060,2021-12-24 09:22:46,54.74897,14.783683,0.5,264.2,HSC,0
211810060,2021-12-24 09:22:47,54.748973,14.783688,0.3,272.4,HSC,0
211810060,2021-12-24 09:22:49,54.748977,14.7837,0.2,292.9,HSC,0
211810060,2021-12-24 09:22:51,54.748985,14.783705,0.2,336.7,HSC,0
211810060,2021-12-24 09:22:53,54.748983,14.783717,0.2,359.3,HSC,0
211810060,2021-12-24 09:22:55,54.748963,14.78373,0.2,128.9,HSC,0
211810060,2021-12-24 09:22:57,54.74895,14.783765,0.6,131.8,HSC,0
211810060,2021-12-24 09:23:00,54.748942,14.783755,0.6,147.9,HSC,0
211810060,2021-12-24 09:23:02,54.74894,14.783767,0.6,141.0,HSC,0
211810060,2021-12-24 09:23:03,54.74895,14.783772,0.4,130.5,HSC,0
211810060,2021-12-24 09:23:05,54.748947,14.783765,0.3,139.7,HSC,0
211810060,2021-12-24 09:23:07,54.74895,14.783777,0.3,118.8,HSC,0
211810060,2021-12-24 09:23:09,54.748952,14.783777,0.2,111.5,HSC,0
211810060,2021-12-24 09:23:13,54.748965,14.783775,0.2,35.1,HSC,0
211810060,2021-12-24 09:23:17,54.748973,14.783767,0.3,1.8,HSC,0
211810060,2021-12-24 09:23:19,54.748972,14.78377,0.2,8.3,HSC,0
211810060,2021-12-24 09:23:23,54.748978,14.783782,0.3,26.0,HSC,0
211810060,2021-12-24 09:23:25,54.74897,14.78377,0.1,12.0,HSC,0
211810060,2021-12-24 09:23:27,54.748975,14.783777,0.2,25.9,HSC,0
211810060,2021-12-24 09:23:31,54.748978,14.783775,0.2,10.1,HSC,0
211810060,2021-12-24 09:23:33,54.748978,14.783768,0.2,345.7,HSC,0
211810060,2021-12-24 09:23:37,54.748987,14.783768,0.3,353.4,HSC,0
211810060,2021-12-24 09:23:43,54.748993,14.783752,0.4,337.9,HSC,0
211810060,2021-12-24 09:23:49,54.749008,14.783742,0.5,337.8,HSC,0
211810060,2021-12-24 09:23:55,54.749023,14.783715,0.6,329.1,HSC,0
211810060,2021-12-24 09:24:02,54.749047,14.783708,0.8,338.0,HSC,0
211810060,2021-12-24 09:24:07,54.74906,14.783697,0.8,337.2,HSC,0
211810060,2021-12-24 09:24:13,54.749092,14.783688,1.0,341.6,HSC,0
211810060,2021-12-24 09:24:19,54.749118,14.783675,1.0,342.2,HSC,0
211810060,2021-12-24 09:24:24,54.749138,14.783668,1.1,343.8,HSC,0
211810060,2021-12-24 09:24:25,54.74915,14.783662,1.1,343.1,HSC,0
211810060,2021-12-24 09:24:31,54.749185,14.783647,1.2,344.5,HSC,0
211810060,2021-12-24 09:24:33,54.749193,14.78364,1.2,343.7,HSC,0
211810060,2021-12-24 09:24:42,54.749248,14.783622,1.3,345.8,HSC,0
211810060,2021-12-24 09:24:53,54.749308,14.7836,1.4,346.9,HSC,0
211810060,2021-12-24 09:24:55,54.749328,14.783592,1.4,347.5,HSC,0
211810060,2021-12-24 09:25:02,54.749368,14.783577,1.4,348.1,HSC,0
211810060,2021-12-24 09:25:04,54.74938,14.783568,1.4,347.5,HSC,0
211810060,2021-12-24 09:25:07,54.749407,14.783553,1.5,346.9,HSC,0
211810060,2021-12-24 09:25:13,54.749445,14.783528,1.5,345.8,HSC,0
211810060,2021-12-24 09:25:24,54.749513,14.783507,1.5,347.9,HSC,0
211810060,2021-12-24 09:25:33,54.74958,14.783478,1.6,346.9,HSC,0
211810060,2021-12-24 09:25:42,54.749635,14.783457,1.6,347.0,HSC,0
211810060,2021-12-24 09:25:53,54.749722,14.783438,1.6,349.5,HSC,0
211810060,2021-12-24 09:26:04,54.749797,14.783413,1.6,347.8,HSC,0
211810060,2021-12-24 09:26:13,54.749865,14.783392,1.6,348.5,HSC,0
211810060,2021-12-24 09:26:23,54.749865,14.783392,1.6,348.5,HSC,0
211810060,2021-12-24 09:26:24,54.749943,14.783377,1.6,350.9,HSC,0
211810060,2021-12-24 09:26:33,54.750012,14.783355,1.6,351.0,HSC,0
211810060,2021-12-24 09:26:42,54.75008,14.783363,1.6,356.8,HSC,0
211810060,2021-12-24 09:26:53,54.750152,14.783353,1.6,357.2,HSC,0
211810060,2021-12-24 09:27:04,54.75023,14.783355,1.6,358.8,HSC,0
211810060,2021-12-24 09:27:13,54.75029,14.783375,1.7,2.6,HSC,0
211810060,2021-12-24 09:27:24,54.750365,14.783392,1.7,4.9,HSC,0
211810060,2021-12-24 09:27:33,54.750428,14.783397,1.6,2.1,HSC,0
211810060,2021-12-24 09:27:42,54.750505,14.783405,1.6,1.7,HSC,0
211810060,2021-12-24 09:27:53,54.750588,14.783408,1.6,1.1,HSC,0
211810060,2021-12-24 09:28:04,54.750668,14.78341,1.6,0.5,HSC,0
211810060,2021-12-24 09:28:13,54.750737,14.783425,1.7,3.7,HSC,0
211810060,2021-12-24 09:28:24,54.750812,14.783435,1.7,4.6,HSC,0
211810060,2021-12-24 09:28:33,54.750863,14.783457,1.3,8.8,HSC,0
211810060,2021-12-24 09:28:42,54.75068,14.783638,2.6,142.8,HSC,0
211810060,2021-12-24 09:28:53,54.750397,14.783885,5.2,151.7,HSC,0
211810060,2021-12-24 09:29:04,54.750073,14.78404,6.0,160.8,HSC,0
211810060,2021-12-24 09:29:12,54.749933,14.784057,5.5,166.7,HSC,0
211810060,2021-12-24 09:29:13,54.749898,14.784062,4.8,167.7,HSC,0
211810060,2021-12-24 09:29:16,54.749918,14.784135,3.3,154.7,HSC,0
211810060,2021-12-24 09:29:20,54.750002,14.784303,2.7,105.2,HSC,0
211810060,2021-12-24 09:29:24,54.750058,14.784513,4.1,83.0,HSC,0
211810060,2021-12-24 09:29:26,54.750097,14.78476,5.7,78.7,HSC,0
211810060,2021-12-24 09:29:30,54.750108,14.785082,7.1,81.6,HSC,0
211810060,2021-12-24 09:29:33,54.750107,14.785238,7.1,83.6,HSC,0
211810060,2021-12-24 09:29:37,54.750095,14.78546,7.0,86.9,HSC,0
211810060,2021-12-24 09:29:40,54.750092,14.785605,7.3,88.0,HSC,0
211810060,2021-12-24 09:29:42,54.750077,14.785867,8.2,90.4,HSC,0
211810060,2021-12-24 09:29:46,54.750078,14.786287,9.7,90.1,HSC,0
211810060,2021-12-24 09:29:50,54.750143,14.786782,11.5,84.7,HSC,0
211810060,2021-12-24 09:29:53,54.750213,14.78719,13.0,80.9,HSC,0
211810060,2021-12-24 09:29:57,54.75029,14.787625,14.4,78.3,HSC,0
211810060,2021-12-24 09:30:00,54.75045,14.788217,16.2,73.4,HSC,0
211810060,2021-12-24 09:30:04,54.7506,14.788677,17.5,69.5,HSC,0
211810060,2021-12-24 09:30:07,54.75077,14.789118,18.6,65.5,HSC,0
211810060,2021-12-24 09:30:08,54.750833,14.789253,18.8,63.9,HSC,0
211810060,2021-12-24 09:30:09,54.75097,14.789505,19.2,60.7,HSC,0
211810060,2021-12-24 09:30:10,54.75097,14.789505,19.2,60.7,HSC,0
211810060,2021-12-24 09:30:12,54.751118,14.789738,19.5,57.1,HSC,0
211810060,2021-12-24 09:30:13,54.751282,14.789925,19.6,52.9,HSC,0
211810060,2021-12-24 09:30:14,54.751282,14.789925,19.6,52.9,HSC,0
211810060,2021-12-24 09:30:16,54.751558,14.790113,19.5,44.9,HSC,0
211810060,2021-12-24 09:30:16,54.751558,14.790113,19.5,44.9,HSC,0
211810060,2021-12-24 09:30:18,54.751658,14.790123,19.4,41.4,HSC,0
211810060,2021-12-24 09:30:20,54.751857,14.790193,19.4,35.7,HSC,0
211810060,2021-12-24 09:30:22,54.752165,14.79018,19.3,26.0,HSC,0
211810060,2021-12-24 09:30:24,54.752272,14.79017,19.4,23.0,HSC,0
211810060,2021-12-24 09:30:28,54.752692,14.790098,19.9,13.1,HSC,0
211810060,2021-12-24 09:30:30,54.752902,14.790063,20.3,9.5,HSC,0
211810060,2021-12-24 09:30:32,54.75311,14.790017,20.6,6.4,HSC,0
211810060,2021-12-24 09:30:33,54.753212,14.789987,20.7,4.8,HSC,0
211810060,2021-12-24 09:30:34,54.753317,14.789955,20.8,3.3,HSC,0
211810060,2021-12-24 09:30:36,54.753518,14.789853,21.0,359.9,HSC,0
211810060,2021-12-24 09:30:38,54.753712,14.789718,21.0,356.1,HSC,0
211810060,2021-12-24 09:30:40,54.753985,14.789453,21.0,349.8,HSC,0
211810060,2021-12-24 09:30:42,54.754072,14.789355,21.0,347.7,HSC,0
211810060,2021-12-24 09:30:42,54.754157,14.789247,21.0,345.4,HSC,0
211810060,2021-12-24 09:30:44,54.754233,14.789123,21.0,342.9,HSC,0
211810060,2021-12-24 09:30:46,54.754387,14.788878,21.0,338.4,HSC,0
211810060,2021-12-24 09:30:48,54.754533,14.788615,21.0,334.0,HSC,0
211810060,2021-12-24 09:30:50,54.754672,14.788338,21.1,329.9,HSC,0
211810060,2021-12-24 09:30:52,54.7548,14.788045,21.2,325.8,HSC,0
211810060,2021-12-24 09:30:53,54.75486,14.787895,21.2,323.9,HSC,0
211810060,2021-12-24 09:30:54,54.754913,14.787738,21.2,321.8,HSC,0
211810060,2021-12-24 09:30:56,54.755048,14.787243,21.2,315.2,HSC,0
211810060,2021-12-24 09:31:00,54.755177,14.786742,21.3,309.7,HSC,0
211810060,2021-12-24 09:31:02,54.755302,14.786233,21.6,305.5,HSC,0
211810060,2021-12-24 09:31:04,54.755385,14.785895,21.7,303.1,HSC,0
211810060,2021-12-24 09:31:06,54.75546,14.785558,21.9,301.2,HSC,0
211810060,2021-12-24 09:31:08,54.755507,14.785208,21.8,298.2,HSC,0
211810060,2021-12-24 09:31:09,54.755525,14.78503,21.8,296.7,HSC,0
211810060,2021-12-24 09:31:12,54.755555,14.784672,21.8,293.5,HSC,0
211810060,2021-12-24 09:31:14,54.75557,14.784132,21.7,288.5,HSC,0
211810060,2021-12-24 09:31:16,54.755555,14.783772,21.7,284.7,HSC,0
211810060,2021-12-24 09:31:18,54.755537,14.78359,21.6,282.6,HSC,0
211810060,2021-12-24 09:31:20,54.755508,14.783047,21.7,278.0,HSC,0
211810060,2021-12-24 09:31:22,54.755478,14.782687,21.8,275.1,HSC,0
211810060,2021-12-24 09:31:24,54.755432,14.782333,21.8,272.1,HSC,0
211810060,2021-12-24 09:31:26,54.755407,14.782155,21.8,270.7,HSC,0
211810060,2021-12-24 09:31:28,54.755335,14.781623,21.9,267.2,HSC,0
211810060,2021-12-24 09:31:30,54.755303,14.781452,21.9,265.9,HSC,0
211810060,2021-12-24 09:31:32,54.7552,14.780932,22.0,262.3,HSC,0
211810060,2021-12-24 09:31:34,54.755167,14.780758,22.1,261.3,HSC,0
211810060,2021-12-24 09:31:36,54.755095,14.780413,22.2,259.5,HSC,0
211810060,2021-12-24 09:31:38,54.755037,14.780065,22.3,258.2,HSC,0
211810060,2021-12-24 09:31:40,54.75495,14.779538,22.4,257.2,HSC,0
211810060,2021-12-24 09:31:42,54.754922,14.779363,22.4,257.0,HSC,0
211810060,2021-12-24 09:31:44,54.754872,14.77901,22.5,256.8,HSC,0
211810060,2021-12-24 09:31:46,54.754813,14.77866,22.5,256.4,HSC,0
211810060,2021-12-24 09:31:48,54.754745,14.778318,22.5,255.6,HSC,0
211810060,2021-12-24 09:31:52,54.75461,14.777633,22.5,254.3,HSC,0
211810060,2021-12-24 09:31:58,54.754455,14.776577,22.6,254.9,HSC,0
211810060,2021-12-24 09:32:04,54.754252,14.77554,22.7,253.5,HSC,0
211810060,2021-12-24 09:32:09,54.75406,14.774505,22.7,253.0,HSC,0
211810060,2021-12-24 09:32:16,54.753877,14.773463,22.7,253.0,HSC,0
211810060,2021-12-24 09:32:22,54.753683,14.772422,22.7,252.7,HSC,0
211810060,2021-12-24 09:32:23,54.753683,14.772422,22.7,252.7,HSC,0
211810060,2021-12-24 09:32:28,54.75349,14.771385,22.8,252.5,HSC,0
211810060,2021-12-24 09:32:34,54.753287,14.770347,22.8,251.9,HSC,0
211810060,2021-12-24 09:32:40,54.753068,14.769128,22.8,252.3,HSC,0
211810060,2021-12-24 09:32:46,54.752883,14.76808,22.8,252.7,HSC,0
211810060,2021-12-24 09:32:52,54.752727,14.76721,22.8,252.8,HSC,0
211810060,2021-12-24 09:32:58,54.75249,14.766003,22.8,252.1,HSC,0
211810060,2021-12-24 09:33:04,54.752288,14.764967,22.8,251.8,HSC,0
211810060,2021-12-24 09:33:09,54.75214,14.764092,22.8,252.6,HSC,0
211810060,2021-12-24 09:33:16,54.751893,14.762893,22.8,251.6,HSC,0
211810060,2021-12-24 09:33:22,54.75169,14.761868,22.7,251.6,HSC,0
211810060,2021-12-24 09:33:28,54.751502,14.760825,22.7,252.0,HSC,0
211810060,2021-12-24 09:33:34,54.75132,14.759965,22.8,251.4,HSC,0
211810060,2021-12-24 09:33:40,54.751112,14.758737,22.8,252.5,HSC,0
211810060,2021-12-24 09:33:52,54.750778,14.756808,22.9,253.2,HSC,0
211810060,2021-12-24 09:33:58,54.750582,14.755767,22.9,252.8,HSC,0
211810060,2021-12-24 09:34:04,54.750392,14.754717,22.9,252.7,HSC,0
211810060,2021-12-24 09:34:09,54.750232,14.753848,22.9,252.7,HSC,0
211810060,2021-12-24 09:34:16,54.749995,14.752645,22.8,252.0,HSC,0
211810060,2021-12-24 09:34:22,54.749782,14.75142,22.8,252.6,HSC,0
211810060,2021-12-24 09:34:28,54.749588,14.750368,22.9,252.5,HSC,0
211810060,2021-12-24 09:34:34,54.749425,14.749495,22.9,252.3,HSC,0
211810060,2021-12-24 09:34:40,54.749203,14.748273,22.9,252.5,HSC,0
211810060,2021-12-24 09:34:46,54.749023,14.747225,22.9,253.0,HSC,0
211810060,2021-12-24 09:34:52,54.748843,14.74637,22.8,252.1,HSC,0
211810060,2021-12-24 09:34:58,54.748638,14.74533,22.8,251.6,HSC,0
211810060,2021-12-24 09:35:04,54.748458,14.74428,22.8,252.4,HSC,0
211810060,2021-12-24 09:35:09,54.748282,14.743227,22.8,253.0,HSC,0
211810060,2021-12-24 09:35:22,54.74791,14.740933,22.9,254.0,HSC,0
211810060,2021-12-24 09:35:28,54.747752,14.740058,22.9,253.6,HSC,0
211810060,2021-12-24 09:35:34,54.747565,14.738997,23.0,253.4,HSC,0
211810060,2021-12-24 09:35:40,54.747332,14.737787,22.9,252.6,HSC,0
211810060,2021-12-24 09:35:46,54.747178,14.736917,22.9,252.8,HSC,0
211810060,2021-12-24 09:35:58,54.746782,14.734637,22.9,252.8,HSC,0
253754000,2021-12-24 09:16:01,54.751127,14.784047,2.8,178.6,Other,0
253754000,2021-12-24 09:16:13,54.750963,14.784057,2.8,179.1,Other,0
253754000,2021-12-24 09:16:23,54.750833,14.78406,2.8,179.0,Other,0
253754000,2021-12-24 09:16:33,54.750708,14.784065,2.8,178.9,Other,0
253754000,2021-12-24 09:16:43,54.750587,14.784075,2.8,178.9,Other,0
253754000,2021-12-24 09:16:53,54.750473,14.784093,2.8,179.1,Other,0
253754000,2021-12-24 09:17:01,54.750375,14.784098,2.8,179.3,Other,0
253754000,2021-12-24 09:17:13,54.750213,14.784098,3.0,179.8,Other,0
253754000,2021-12-24 09:17:23,54.750065,14.784098,3.1,180.6,Other,0
253754000,2021-12-24 09:17:26,54.750035,14.784095,3.1,181.1,Other,0
253754000,2021-12-24 09:17:36,54.749892,14.784068,2.9,186.4,Other,0
253754000,2021-12-24 09:17:39,54.749852,14.784055,2.9,187.9,Other,0
253754000,2021-12-24 09:17:43,54.749787,14.784032,2.7,192.5,Other,0
253754000,2021-12-24 09:17:45,54.749763,14.784018,2.7,192.5,Other,0
253754000,2021-12-24 09:17:48,54.749728,14.783995,2.6,195.6,Other,0
253754000,2021-12-24 09:17:56,54.749633,14.78393,2.4,202.4,Other,0
253754000,2021-12-24 09:17:58,54.749615,14.783915,2.3,204.1,Other,0
253754000,2021-12-24 09:18:01,54.749587,14.78389,2.2,207.9,Other,0
253754000,2021-12-24 09:18:07,54.749545,14.783848,2.1,211.4,Other,0
253754000,2021-12-24 09:18:09,54.74952,14.783822,1.9,214.8,Other,0
253754000,2021-12-24 09:18:16,54.749468,14.78376,1.8,220.5,Other,0
253754000,2021-12-24 09:18:19,54.749457,14.783742,1.8,222.3,Other,0
253754000,2021-12-24 09:18:22,54.749437,14.783707,1.7,226.1,Other,0
253754000,2021-12-24 09:18:26,54.749422,14.78367,1.6,229.6,Other,0
253754000,2021-12-24 09:18:29,54.749412,14.783642,1.5,231.9,Other,0
253754000,2021-12-24 09:18:33,54.749395,14.783602,1.3,233.8,Other,0
253754000,2021-12-24 09:18:36,54.749383,14.783573,1.3,234.7,Other,0
253754000,2021-12-24 09:18:40,54.749375,14.783545,1.3,236.2,Other,0
253754000,2021-12-24 09:18:43,54.749363,14.783512,1.2,238.0,Other,0
253754000,2021-12-24 09:18:46,54.749357,14.783488,1.2,238.7,Other,0
253754000,2021-12-24 09:18:49,54.749352,14.783467,1.2,239.6,Other,0
253754000,2021-12-24 09:18:53,54.749343,14.783438,1.0,240.6,Other,0
253754000,2021-12-24 09:18:56,54.74934,14.783423,1.0,241.0,Other,0
253754000,2021-12-24 09:18:58,54.749335,14.7834,1.0,241.1,Other,0
253754000,2021-12-24 09:19:01,54.74933,14.783375,0.9,240.8,Other,0
253754000,2021-12-24 09:19:05,54.74932,14.783355,0.9,241.1,Other,0
253754000,2021-12-24 09:19:10,54.749305,14.783332,0.9,242.0,Other,0
